   1	30215.0000000000
   3	28215.0000000000
   8	26215.0000000000
   9	22735.0000000000
  16	20735.0000000000
  41	19315.0000000000
  50	15315.0000000000
  77	13315.0000000000
  82	11315.0000000000
 143	8255.0000000000
 165	7215.0000000000
 188	5295.0000000000
 261	4895.0000000000
 318	4555.0000000000
 322	3955.0000000000
 363	2675.0000000000
 391	1615.0000000000
 433	1555.0000000000
 454	1055.0000000000
 475	811.8000000000
 499	680.6000000000
 537	612.4000000000
 557	576.0000000000
 564	562.2000000000
 601	540.8000000000
 635	538.1800000000
 646	524.7600000000
 703	523.2500000000
 704	518.4400000000
 742	512.9100000000
 750	512.0300000000
 751	509.3700000000
 752	498.7700000000
 753	456.3300000000
 762	454.1300000000
 776	299.7300000000
 822	201.0600000000
 858	110.7000000000
 877	49.9100000000
 897	45.4500000000
 903	33.3800000000
 943	0.7600000000
1005	0.5200000000
1047	0.4300000000
1048	0.2200000000
1089	0.1600000000
1144	0.0100000000
1197	0.0000000000
