   3	20655.0000000000
  19	20635.0000000000
  53	19655.0000000000
  55	16655.0000000000
  57	14655.0000000000
  59	13635.0000000000
  66	9635.0000000000
  87	8275.0000000000
 116	5275.0000000000
 124	4715.0000000000
 145	4595.0000000000
 167	3615.0000000000
 220	2575.0000000000
 262	2555.0000000000
 287	2435.0000000000
 314	1935.0000000000
 393	1895.0000000000
 399	1833.8000000000
 408	1796.4000000000
 409	1684.2000000000
 464	1579.6000000000
 486	1529.6000000000
 551	1528.4500000000
 575	1521.0500000000
 606	1505.2400000000
 631	1499.4800000000
 671	1491.7800000000
 721	1487.7200000000
 743	1487.0800000000
 748	1485.8800000000
 767	1484.7200000000
 813	1480.1400000000
 839	1475.8100000000
 881	1473.7600000000
 883	1471.7300000000
 921	1468.5700000000
 926	1464.8000000000
 927	1453.4900000000
 937	1440.7100000000
 973	1436.1900000000
 996	1428.2300000000
1004	1425.7200000000
1058	1424.2500000000
1062	1422.5900000000
1070	1421.6500000000
1098	1421.5100000000
1124	1421.2000000000
1162	1419.9500000000
1165	1416.1700000000
1183	1413.8200000000
1185	1411.1600000000
1186	1403.3900000000
1187	1372.1300000000
1188	1246.9600000000
1189	746.3100000000
1227	730.4700000000
1233	699.4600000000
1262	697.6800000000
1298	696.8600000000
1299	694.4400000000
1300	684.7800000000
1309	671.4300000000
1349	660.2500000000
1374	657.0300000000
1392	638.9600000000
1413	630.5600000000
1435	620.5300000000
1459	615.5100000000
1481	607.4600000000
