   1	46995.0000000000
   3	43275.0000000000
   7	41275.0000000000
   8	40615.0000000000
  10	36615.0000000000
  18	32615.0000000000
  86	32455.0000000000
 113	30695.0000000000
 114	28695.0000000000
 142	22155.0000000000
 159	20595.0000000000
 183	19595.0000000000
 184	16595.0000000000
 185	14255.0000000000
 202	13755.0000000000
 231	12755.0000000000
 258	10795.0000000000
 264	6795.0000000000
 303	4575.0000000000
 311	3575.0000000000
 358	3115.0000000000
 360	2655.0000000000
 416	2523.6000000000
 437	2313.4000000000
 460	2217.4000000000
 468	2157.4000000000
 500	2045.2000000000
 506	1966.6000000000
 554	1948.0000000000
 582	1931.0100000000
 608	1920.8000000000
 609	1890.2700000000
 685	1887.1700000000
 721	1886.2700000000
 756	1886.0600000000
 757	1885.4100000000
 760	1869.3200000000
 799	1868.9600000000
 842	1867.4500000000
 851	1864.9600000000
 856	1861.2500000000
 876	1858.1400000000
 884	1856.1300000000
 906	1850.8100000000
 945	1849.4800000000
 946	1845.2800000000
 958	1843.2600000000
 994	1838.9600000000
1027	1837.2500000000
1047	1834.7600000000
1056	1834.6200000000
1057	1834.2300000000
1077	1831.2200000000
1080	1827.1700000000
1138	1826.8500000000
1161	1826.4400000000
1170	1825.9500000000
1171	1824.4500000000
1172	1818.4600000000
1204	1816.5300000000
1265	1816.0200000000
1274	1815.7900000000
1275	1815.1500000000
1281	1812.8800000000
1282	1806.2700000000
1316	1798.5600000000
1356	1797.4200000000
1359	1795.1700000000
1369	1794.4600000000
1398	1792.7300000000
1399	1787.6400000000
1407	1784.4200000000
1408	1774.7300000000
1409	1736.0000000000
1431	1697.7400000000
1467	1681.2000000000
1474	1679.9700000000
