	   1	-12.6796914043
	   4	-12.8673828456
	   5	-13.3576574232
	   8	-13.6199065458
	  10	-14.0457374369
	  12	-14.2633338674
	  14	-14.6693700635
	  42	-14.8285017047
	  43	-15.2968118187
	  44	-16.5266005191
	  74	-16.9288794692
	 105	-16.9336297101
	 108	-16.9522281715
	 155	-16.9767577448
	 161	-16.9854741962
	 181	-16.9927113833
	 182	-17.0138735639
	 206	-17.0348681415
	 253	-17.0373884252
	 303	-17.0377616508
	 310	-17.0382020951
	 311	-17.0395236519
	 344	-17.0398634349
	 363	-17.0399659990
	 383	-17.0399885449
	 384	-17.0400598614
	 419	-17.0400695602
	 441	-17.0400712170
	 445	-17.0400759920
	 494	-17.0400770798
	 502	-17.0400772447
	 511	-17.0400789296
	 530	-17.0400823656
	 567	-17.0400824182
	 588	-17.0400834168
	 610	-17.0400835067
	 645	-17.0400835515
	 667	-17.0400835626
	 668	-17.0400835959
	 689	-17.0400837603
	 694	-17.0400839282
	 772	-17.0400839283
	 875	-17.0400839283
	 896	-17.0400839284
	 929	-17.0400839284
	 930	-17.0400839284
	 964	-17.0400839284
	 965	-17.0400839284
	 984	-17.0400839284
	1080	-17.0400839284
	1082	-17.0400839284
