   7	22295.0000000000
   8	10295.0000000000
  25	9535.0000000000
  49	8675.0000000000
  70	7895.0000000000
  94	7755.0000000000
 118	7335.0000000000
 148	6915.0000000000
 169	6675.0000000000
 197	6355.0000000000
 224	6227.0000000000
 242	6107.0000000000
 319	6067.0000000000
 324	6047.0000000000
 369	5907.4000000000
 395	5647.6000000000
 406	5527.6000000000
 430	4987.6000000000
 471	4782.6000000000
 509	4684.6000000000
 513	4595.6000000000
 537	4587.6000000000
 560	4545.2000000000
 582	4508.0000000000
 589	4493.8000000000
 624	4471.5800000000
 631	4454.9800000000
 653	4432.7800000000
 661	4419.3800000000
 680	4392.7800000000
 735	4379.6800000000
 761	4378.6700000000
 768	4377.2700000000
 791	4320.7600000000
 817	4302.5200000000
 841	4275.9600000000
 842	4196.2800000000
 843	3877.5600000000
 867	3707.1600000000
 876	3680.7600000000
 953	3677.1100000000
 954	3666.0400000000
 960	3591.8400000000
 981	3541.2400000000
1019	3508.2000000000
1058	3504.4600000000
1059	3493.2400000000
1062	3468.8600000000
1070	3462.2600000000
1105	3445.4400000000
1128	3443.2100000000
1146	3421.1200000000
1169	3419.3500000000
1193	3418.9700000000
1194	3417.9400000000
1262	3417.7500000000
1263	3417.1700000000
1271	3416.8800000000
1325	3416.5100000000
1351	3416.3400000000
1371	3414.2800000000
1380	3414.0900000000
1419	3414.0200000000
1446	3413.9100000000
1448	3412.8600000000
1498	3412.6200000000
