	   1	-1.3364400000e+07
	   5	-1.3364900000e+07
	   6	-1.3368600000e+07
	   9	-1.5790600000e+07
	  10	-1.6292500000e+07
	  16	-2.3773000000e+07
	  18	-2.3918900000e+07
	  22	-2.5568600000e+07
	  23	-2.7941700000e+07
	  30	-2.8151400000e+07
	  62	-3.2229500000e+07
	  75	-3.2481000000e+07
	  84	-3.2497300000e+07
	  93	-3.2502700000e+07
	 122	-3.2569300000e+07
	 124	-3.2730200000e+07
	 127	-3.2839800000e+07
	 163	-3.2843400000e+07
	 164	-3.2854000000e+07
	 165	-3.2892500000e+07
	 166	-3.3021000000e+07
	 168	-3.3161200000e+07
	 203	-3.3170400000e+07
	 222	-3.3176800000e+07
	 223	-3.3194900000e+07
	 229	-3.3236600000e+07
	 235	-3.3254600000e+07
	 236	-3.3267800000e+07
	 281	-3.3292300000e+07
	 295	-3.3294700000e+07
	 297	-3.3311200000e+07
	 298	-3.3315000000e+07
	 303	-3.3326300000e+07
	 318	-3.3330500000e+07
	 354	-3.3332800000e+07
	 355	-3.3334100000e+07
	 356	-3.3334200000e+07
	 357	-3.3334300000e+07
	 358	-3.3336600000e+07
	 438	-3.3336900000e+07
	 454	-3.3338800000e+07
	 478	-3.3339500000e+07
	 481	-3.3340300000e+07
	 516	-3.3340400000e+07
	 517	-3.3340600000e+07
	 519	-3.3341000000e+07
	1118	-3.3341000000e+07
