	   1	-11.1649315505
	   6	-11.2377629389
	  12	-11.4099483870
	  13	-11.5309886718
	  18	-11.7227619310
	  19	-11.7253184899
	  40	-11.7295455955
	  61	-11.7452229984
	  62	-11.7925542101
	  63	-11.9866522463
	  84	-11.9866832040
	  85	-11.9867267656
	  87	-12.4068751741
	  92	-13.5496267995
	  94	-13.6271402635
	  95	-13.9939445612
	  96	-14.1203693831
	  99	-15.9727940866
	 125	-16.5728529090
	 147	-16.6120248729
	 164	-16.7671379059
	 201	-16.7908553269
	 210	-16.8276250041
	 241	-16.8880600646
	 247	-16.9279798671
	 263	-16.9983710639
	 285	-17.0045576003
	 350	-17.0112096036
	 357	-17.0136412805
	 379	-17.0147030468
	 432	-17.0160076018
	 469	-17.0162697558
	 470	-17.0163507335
	 478	-17.0166921545
	 501	-17.0167722164
	 521	-17.0170749766
	 542	-17.0171221446
	 579	-17.0171917445
	 588	-17.0171933846
	 589	-17.0171983048
	 590	-17.0172188542
	 622	-17.0172373309
	 654	-17.0172740887
	 671	-17.0173144898
	 672	-17.0173169368
	 674	-17.0173727645
	 750	-17.0173764758
	 751	-17.0173876087
	 753	-17.0174078821
	 775	-17.0174266312
	 784	-17.0174321131
	 846	-17.0174323732
	 848	-17.0174333573
	 849	-17.0174363090
	 880	-17.0174393455
	 881	-17.0174405745
	 902	-17.0174407604
	 909	-17.0174414020
	 925	-17.0174436602
	 942	-17.0174447918
	 951	-17.0174451791
	 974	-17.0174455210
	 975	-17.0174459343
	 997	-17.0174464041
	1064	-17.0174464169
	1072	-17.0174464299
	1073	-17.0174464685
	1074	-17.0174466233
	1091	-17.0174467031
	1108	-17.0174468131
	1109	-17.0174471432
	1110	-17.0174478844
	1111	-17.0174505384
	1112	-17.0174610928
	1113	-17.0175023201
	1114	-17.0176513860
	1115	-17.0179938983
	1118	-17.0180601013
	1119	-17.0182583231
	1124	-17.0185075117
	1126	-17.0185756356
	1127	-17.0187762096
	1159	-17.0188239302
	1182	-17.0189286363
	1198	-17.0189652694
	1215	-17.0190209343
	1232	-17.0191533280
	1254	-17.0192484719
	1286	-17.0192689615
	1303	-17.0193026298
	1304	-17.0193957231
	1321	-17.0194361139
	1338	-17.0194694557
	1339	-17.0195691437
	1371	-17.0196432763
	1372	-17.0197510035
	1373	-17.0197681866
	1375	-17.0200245109
	1421	-17.0201484528
	1423	-17.0203023259
	1424	-17.0207429483
	1425	-17.0219452189
	1426	-17.0248797544
	1457	-17.0261908757
	1500	-17.0261908757
