	   1	-6.4811600000e+06
	   5	-6.4820800000e+06
	   8	-1.0978600000e+07
	   9	-1.5102400000e+07
	  17	-1.8987700000e+07
	  18	-2.2239500000e+07
	  19	-2.2662300000e+07
	  30	-2.2662900000e+07
	  31	-2.2667700000e+07
	  39	-2.7812500000e+07
	  47	-2.8223400000e+07
	  48	-2.9582900000e+07
	  59	-2.9637300000e+07
	  62	-3.1528900000e+07
	  69	-3.1558800000e+07
	  80	-3.1568500000e+07
	 126	-3.1719800000e+07
	 136	-3.1728300000e+07
	 154	-3.1843700000e+07
	 155	-3.1860300000e+07
	 166	-3.3060100000e+07
	 202	-3.3063100000e+07
	 285	-3.3110800000e+07
	 306	-3.3163200000e+07
	 310	-3.3188300000e+07
	 311	-3.3457900000e+07
	 372	-3.3458000000e+07
	 373	-3.3458200000e+07
	 418	-3.3462000000e+07
	 419	-3.3476100000e+07
	 420	-3.3531200000e+07
	 425	-3.3579700000e+07
	 435	-3.3583000000e+07
	 442	-3.3596100000e+07
	 474	-3.3599000000e+07
	 477	-3.3599400000e+07
	 478	-3.3600800000e+07
	 486	-3.3602000000e+07
	 503	-3.3602300000e+07
	 507	-3.3603300000e+07
	 584	-3.3604300000e+07
	 602	-3.3604500000e+07
	 631	-3.3604800000e+07
	 658	-3.3604900000e+07
	 665	-3.3605000000e+07
	 859	-3.3605100000e+07
	1294	-3.3605100000e+07
