	   1	-6.4820200000e+06
	   2	-1.3919100000e+07
	   5	-1.8153500000e+07
	   7	-1.8435900000e+07
	  21	-2.2680700000e+07
	  23	-2.5331500000e+07
	  26	-2.6804100000e+07
	  27	-2.7125100000e+07
	  38	-2.7432400000e+07
	  44	-2.9115400000e+07
	  57	-3.0930300000e+07
	  59	-3.0945700000e+07
	  78	-3.1158100000e+07
	  84	-3.1159600000e+07
	 131	-3.1563300000e+07
	 132	-3.1947900000e+07
	 138	-3.2482900000e+07
	 139	-3.2738500000e+07
	 140	-3.2854900000e+07
	 145	-3.3011900000e+07
	 151	-3.3147100000e+07
	 152	-3.3396500000e+07
	 158	-3.3439400000e+07
	 179	-3.3517100000e+07
	 272	-3.3517200000e+07
	 313	-3.3520900000e+07
	 314	-3.3612300000e+07
	 349	-3.3612600000e+07
	 378	-3.3615300000e+07
	 387	-3.3615600000e+07
	 418	-3.3616100000e+07
	 419	-3.3618200000e+07
	 430	-3.3619400000e+07
	 431	-3.3620100000e+07
	 435	-3.3620800000e+07
	 442	-3.3620900000e+07
	 443	-3.3621300000e+07
	 444	-3.3622800000e+07
	 483	-3.3623400000e+07
	 545	-3.3623900000e+07
	 584	-3.3624100000e+07
	 589	-3.3624200000e+07
	 608	-3.3624400000e+07
	 627	-3.3624500000e+07
	1139	-3.3624500000e+07
