	   1	-11.0821947834
	   3	-12.8295706959
	   7	-13.0219907830
	   8	-13.5586759516
	   9	-15.0821907932
	  16	-15.1109769911
	  19	-16.7604866918
	  40	-16.7627548484
	  76	-16.7847327506
	  77	-16.8510385740
	 115	-16.8824540822
	 138	-16.9486652624
	 158	-16.9721483535
	 235	-16.9742250404
	 242	-16.9758594378
	 249	-16.9840759322
	 286	-16.9860800874
	 303	-16.9872178214
	 305	-16.9890043818
	 322	-16.9914669065
	 323	-16.9977733229
	 340	-17.0026487657
	 341	-17.0148160127
	 343	-17.0176199323
	 351	-17.0280245248
	 390	-17.0322741657
	 421	-17.0388981348
	 483	-17.0406327105
	 484	-17.0457956195
	 485	-17.0476057933
	 496	-17.0482037311
	 518	-17.0490015572
	 526	-17.0499031749
	 534	-17.0519383913
	 585	-17.0524286068
	 608	-17.0526826638
	 669	-17.0526917255
	 722	-17.0526947028
	 723	-17.0527062107
	 759	-17.0527147292
	 767	-17.0527185023
	 774	-17.0527248802
	 775	-17.0527440133
	 798	-17.0527571009
	 805	-17.0527581910
	 828	-17.0527587528
	 845	-17.0527599051
	 847	-17.0527646421
	 848	-17.0527788401
	 880	-17.0527992408
	 881	-17.0528447439
	 911	-17.0528522109
	 934	-17.0528553296
	 950	-17.0528666616
	 959	-17.0528678058
	 982	-17.0528703376
	 984	-17.0528708977
	1001	-17.0528860340
	1002	-17.0529313632
	1004	-17.0529505727
	1005	-17.0530079010
	1006	-17.0531359747
	1007	-17.0531492127
	1010	-17.0536860122
	1017	-17.0538812162
	1033	-17.0541132009
	1108	-17.0541214657
	1109	-17.0541305735
	1113	-17.0541655376
	1115	-17.0542101948
	1139	-17.0542207712
	1156	-17.0543007511
	1158	-17.0543124648
	1159	-17.0543452917
	1161	-17.0543748215
	1207	-17.0545018725
	1249	-17.0545041545
	1251	-17.0545602208
	1253	-17.0545680698
	1291	-17.0545748104
	1292	-17.0545949374
	1314	-17.0546067780
	1351	-17.0546297904
	1388	-17.0546348612
	1390	-17.0546531431
	1412	-17.0546535257
	1413	-17.0546557049
	1414	-17.0546644199
	1415	-17.0546945576
	1438	-17.0546969823
	1454	-17.0547033093
	1500	-17.0547033093
