	   1	-12.0036624453
	   4	-12.1291846685
	   7	-12.2633142480
	  12	-12.5422264525
	  17	-13.5846265363
	  22	-14.4258636200
	  26	-16.5336206780
	  44	-16.5602374547
	  45	-16.6340984832
	  80	-16.6583364288
	 103	-16.6620538327
	 139	-16.7231795552
	 143	-16.7262181055
	 188	-16.7369393979
	 193	-16.7690746879
	 215	-16.7781381286
	 236	-16.7806022435
	 237	-16.7861123183
	 238	-16.8053273386
	 240	-16.8328425388
	 248	-16.8569096399
	 255	-16.9472194864
	 275	-16.9628630591
	 283	-16.9857237948
	 346	-16.9885810611
	 347	-16.9971440222
	 370	-17.0018809783
	 415	-17.0020046492
	 432	-17.0023074623
	 442	-17.0023500732
	 443	-17.0025536112
	 444	-17.0034038241
	 481	-17.0038522577
	 517	-17.0039566862
	 539	-17.0039767751
	 540	-17.0040364263
	 548	-17.0041572273
	 565	-17.0042449408
	 573	-17.0045379998
	 620	-17.0045528293
	 644	-17.0045535406
	 645	-17.0045555709
	 651	-17.0046597189
	 685	-17.0047632333
	 691	-17.0048120884
	 697	-17.0049472838
	 708	-17.0049665630
	 715	-17.0050757261
	 716	-17.0053061503
	 717	-17.0061732773
	 718	-17.0087676534
	 720	-17.0165107286
	 722	-17.0180574824
	 724	-17.0198233241
	 725	-17.0202413689
	 734	-17.0208628290
	 740	-17.0390197908
	 760	-17.0416056572
	 797	-17.0416127646
	 798	-17.0416340868
	 799	-17.0417193761
	 866	-17.0424549581
	 875	-17.0426439497
	 907	-17.0429106955
	 915	-17.0433516987
	 938	-17.0435318929
	 947	-17.0435654154
	 970	-17.0437038189
	 971	-17.0442805216
	1021	-17.0442874833
	1022	-17.0443083566
	1058	-17.0443239586
	1104	-17.0443291613
	1135	-17.0443335352
	1136	-17.0443381280
	1137	-17.0443388196
	1138	-17.0444199221
	1146	-17.0444213416
	1147	-17.0444382773
	1149	-17.0444832690
	1157	-17.0445231461
	1158	-17.0446738374
	1159	-17.0452756020
	1160	-17.0472808520
	1176	-17.0516409401
	1193	-17.0527767362
	1225	-17.0529756680
	1241	-17.0532316777
	1278	-17.0532734700
	1294	-17.0533090606
	1296	-17.0534377018
	1297	-17.0538025572
	1314	-17.0538075838
	1344	-17.0539715861
	1360	-17.0540893365
	1361	-17.0542310826
	1377	-17.0544129825
	1379	-17.0544311961
	1396	-17.0545546641
	1428	-17.0546604958
	1445	-17.0546610965
	1500	-17.0546610965
