	   1	-2.2806300000e+07
	   7	-2.3134600000e+07
	   8	-2.3864200000e+07
	   9	-2.3913600000e+07
	  15	-2.3914400000e+07
	  16	-2.3916800000e+07
	  18	-2.4729600000e+07
	  19	-2.5964800000e+07
	  23	-2.9898500000e+07
	  24	-3.0564700000e+07
	  32	-3.1712400000e+07
	  52	-3.2030900000e+07
	  62	-3.2202900000e+07
	 105	-3.2255700000e+07
	 132	-3.2270100000e+07
	 133	-3.2311200000e+07
	 134	-3.2433400000e+07
	 135	-3.2755800000e+07
	 136	-3.3162100000e+07
	 171	-3.3162700000e+07
	 172	-3.3164600000e+07
	 201	-3.3189100000e+07
	 202	-3.3259600000e+07
	 221	-3.3361800000e+07
	 276	-3.3364900000e+07
	 285	-3.3365800000e+07
	 312	-3.3444100000e+07
	 320	-3.3444200000e+07
	 327	-3.3446300000e+07
	 362	-3.3447700000e+07
	 373	-3.3450900000e+07
	 390	-3.3452800000e+07
	 408	-3.3454900000e+07
	 430	-3.3466200000e+07
	 436	-3.3467800000e+07
	 451	-3.3468000000e+07
	 452	-3.3468600000e+07
	 461	-3.3474100000e+07
	 462	-3.3474800000e+07
	 494	-3.3474900000e+07
	 504	-3.3480600000e+07
	 535	-3.3483700000e+07
	 555	-3.3488500000e+07
	 556	-3.3491000000e+07
	 561	-3.3517100000e+07
	 568	-3.3521900000e+07
	 594	-3.3522300000e+07
	 615	-3.3524500000e+07
	 622	-3.3540400000e+07
	 629	-3.3541000000e+07
	 636	-3.3561900000e+07
	 637	-3.3609600000e+07
	 657	-3.3609800000e+07
	 722	-3.3610100000e+07
	 744	-3.3611600000e+07
	 779	-3.3612300000e+07
	 780	-3.3613900000e+07
	 813	-3.3614000000e+07
	 852	-3.3614100000e+07
	 963	-3.3614200000e+07
	1349	-3.3614200000e+07
