   7	25495.0000000000
   8	13975.0000000000
  40	12515.0000000000
  50	12255.0000000000
  57	10255.0000000000
  96	8315.0000000000
 104	6075.0000000000
 113	5955.0000000000
 121	5895.0000000000
 183	4955.0000000000
 224	4035.0000000000
 229	3935.0000000000
 230	2315.0000000000
 289	2173.8000000000
 307	2113.8000000000
 336	1453.8000000000
 395	1357.0000000000
 401	1197.0000000000
 423	1024.0000000000
 487	969.8000000000
 523	917.2000000000
 550	915.3100000000
 572	833.9700000000
 620	818.9000000000
 621	773.7000000000
 655	759.9000000000
 686	751.5600000000
 705	740.3200000000
 714	738.4500000000
 740	738.1600000000
 748	717.6100000000
 782	704.5600000000
 783	665.3200000000
 874	664.8300000000
 875	663.3600000000
 876	657.4900000000
 877	633.9900000000
 878	540.0200000000
 881	452.7600000000
 885	447.4700000000
 886	431.6100000000
 895	409.0100000000
 896	341.2100000000
 926	293.6100000000
 977	283.2100000000
 984	246.8100000000
1010	220.0100000000
1045	135.2100000000
1061	108.4100000000
1114	90.3700000000
1135	65.9800000000
1173	60.7400000000
1178	46.0700000000
1203	45.0300000000
1212	41.8300000000
1237	35.4600000000
1259	32.4500000000
1316	32.3600000000
1317	32.0300000000
1354	29.5700000000
1375	28.5300000000
1404	27.3500000000
1437	25.7300000000
1472	24.0200000000
1498	23.9700000000
1499	23.6800000000
