	   1	-12.1950543633
	   6	-12.2833627076
	  12	-12.4080071943
	  13	-12.4570819789
	  16	-12.6755319217
	  19	-13.9209950729
	  20	-14.6342984966
	  22	-14.8445282652
	  25	-16.3306482822
	  54	-16.5571926528
	  58	-16.6565737835
	  88	-16.6635065384
	  89	-16.6806831437
	 108	-16.7201715638
	 109	-16.8376154978
	 154	-16.8376223274
	 161	-16.8591522783
	 167	-16.8994711129
	 171	-16.9546995510
	 217	-16.9812499925
	 235	-16.9899886807
	 241	-16.9928169714
	 246	-17.0025180033
	 280	-17.0038902536
	 301	-17.0044017409
	 302	-17.0059022225
	 337	-17.0067406965
	 413	-17.0070563489
	 450	-17.0070591247
	 455	-17.0070872027
	 456	-17.0071713726
	 473	-17.0074703102
	 481	-17.0074787222
	 488	-17.0075523020
	 551	-17.0075605641
	 552	-17.0075853508
	 558	-17.0076188730
	 563	-17.0078042495
	 564	-17.0083223732
	 565	-17.0103473290
	 566	-17.0176853571
	 567	-17.0347890260
	 572	-17.0358327300
	 573	-17.0373417677
	 581	-17.0501246227
	 603	-17.0501646290
	 611	-17.0501726019
	 725	-17.0501842693
	 726	-17.0502192587
	 801	-17.0502229920
	 858	-17.0502229997
	 908	-17.0502230063
	 909	-17.0502230262
	 910	-17.0502231059
	 911	-17.0502234244
	 912	-17.0502246984
	 913	-17.0502297935
	 914	-17.0502501570
	 915	-17.0503313430
	 916	-17.0506518023
	 921	-17.0506763291
	 922	-17.0507499088
	 928	-17.0507507135
	 929	-17.0507531277
	 978	-17.0507591385
	1027	-17.0507592868
	1028	-17.0507597314
	1049	-17.0507603433
	1071	-17.0507603736
	1072	-17.0507604643
	1094	-17.0507605192
	1101	-17.0507607935
	1102	-17.0507616175
	1179	-17.0507616204
	1180	-17.0507616294
	1184	-17.0507616305
	1185	-17.0507616339
	1186	-17.0507616474
	1214	-17.0507616478
	1215	-17.0507616488
	1223	-17.0507616501
	1224	-17.0507616538
	1225	-17.0507616689
	1226	-17.0507617257
	1227	-17.0507619493
	1228	-17.0507628361
	1229	-17.0507662647
	1230	-17.0507780784
	1231	-17.0507949347
	1233	-17.0508303632
	1234	-17.0509366479
	1235	-17.0513617727
	1238	-17.0515129023
	1256	-17.0515614972
	1262	-17.0516065829
	1270	-17.0516379705
	1306	-17.0516428197
	1307	-17.0516569212
	1308	-17.0517100467
	1316	-17.0517146097
	1323	-17.0518183954
	1401	-17.0518208810
	1432	-17.0518223373
	1481	-17.0518223388
	1482	-17.0518223433
	1483	-17.0518223609
	1484	-17.0518224280
	1485	-17.0518226397
	1487	-17.0518402212
	1500	-17.0518402212
