  14	34875.0000000000
  16	28875.0000000000
  18	26875.0000000000
  34	25275.0000000000
  39	19895.0000000000
  72	15875.0000000000
  77	14095.0000000000
  83	12795.0000000000
 104	11895.0000000000
 123	11335.0000000000
 161	11215.0000000000
 180	9375.0000000000
 200	8195.0000000000
 244	6375.0000000000
 280	5975.0000000000
 303	5495.0000000000
 313	5375.0000000000
 340	5215.0000000000
 370	5195.0000000000
 411	5083.8000000000
 419	4883.8000000000
 434	4863.8000000000
 491	4759.0000000000
 512	4634.4000000000
 551	4593.8000000000
 569	4573.4000000000
 577	4537.8000000000
 597	4474.2000000000
 680	4470.7700000000
 715	4468.4400000000
 733	4466.4000000000
 734	4460.0100000000
 785	4457.7200000000
 792	4456.6500000000
 795	4456.4600000000
 796	4455.9700000000
 821	4453.9600000000
 842	4453.6400000000
 843	4452.7100000000
 868	4448.6700000000
 890	4444.0700000000
 937	4443.0700000000
 956	4442.1600000000
 981	4441.6000000000
 990	4441.0300000000
1014	4440.6200000000
1024	4438.7800000000
1053	4436.7200000000
1094	4436.1000000000
1112	4433.6100000000
1121	4433.1800000000
1130	4431.4300000000
1182	4431.3400000000
1185	4430.8600000000
1191	4429.0700000000
1290	4428.8100000000
1298	4428.7000000000
1299	4428.5300000000
1308	4428.3100000000
1327	4427.6000000000
1330	4426.0300000000
1349	4425.8800000000
1368	4425.7800000000
1387	4425.6300000000
1425	4423.0600000000
1460	4421.5500000000
1482	4421.4800000000
1500	4419.7000000000
