   1	30295.0000000000
   3	27575.0000000000
   9	25575.0000000000
  40	15635.0000000000
  50	13635.0000000000
  77	12575.0000000000
 102	12475.0000000000
 124	12355.0000000000
 134	12195.0000000000
 175	12155.0000000000
 212	11635.0000000000
 229	11605.0000000000
 238	11505.0000000000
 247	10505.0000000000
 313	10254.4000000000
 367	10231.0000000000
 372	10204.4000000000
 440	10198.0000000000
 441	10196.2000000000
 461	10153.4000000000
 486	10149.2000000000
 494	10131.0000000000
 503	10043.4000000000
 542	10042.0000000000
 543	10037.8000000000
 544	10021.0000000000
 565	10017.6000000000
 572	9974.2000000000
 592	9934.6000000000
 597	9794.6000000000
 649	9785.0000000000
 650	9756.2000000000
 651	9641.0000000000
 690	9536.4000000000
 726	9496.3000000000
 728	9487.7500000000
 753	9465.0400000000
 768	9464.1800000000
 780	9420.3200000000
 804	9408.5700000000
 827	9390.0600000000
 867	9388.9800000000
 872	9365.7700000000
 880	9363.7700000000
 908	9359.1300000000
 977	9357.5700000000
 986	9356.8500000000
1025	9355.9300000000
1048	9354.8400000000
1058	9354.1800000000
1059	9352.3200000000
1062	9351.9700000000
1082	9351.2700000000
1186	9351.1600000000
1187	9350.9500000000
1188	9350.0900000000
1189	9346.7400000000
1190	9333.2500000000
1196	9286.8800000000
1235	9286.3900000000
1253	9271.6000000000
1295	9270.9200000000
1296	9269.0800000000
1297	9261.3900000000
1318	9246.3200000000
1352	9243.6800000000
1375	9238.1300000000
1400	9237.7400000000
1401	9236.5800000000
1428	9236.0500000000
1439	9236.0300000000
1472	9235.3700000000
1486	9234.3700000000
