	   1	-1.3907900000e+07
	   5	-1.3908200000e+07
	   7	-1.4238600000e+07
	  10	-1.6231700000e+07
	  11	-1.9795000000e+07
	  13	-2.1876900000e+07
	  14	-2.1892100000e+07
	  16	-2.2495100000e+07
	  18	-2.2663600000e+07
	  21	-2.3469300000e+07
	  22	-2.4079400000e+07
	  23	-2.4080000000e+07
	  43	-2.7358900000e+07
	  44	-3.2709800000e+07
	  69	-3.2877000000e+07
	  74	-3.3047800000e+07
	  79	-3.3074000000e+07
	 105	-3.3074300000e+07
	 106	-3.3074800000e+07
	 107	-3.3081700000e+07
	 134	-3.3083000000e+07
	 135	-3.3115200000e+07
	 151	-3.3126300000e+07
	 155	-3.3128900000e+07
	 171	-3.3217100000e+07
	 180	-3.3227900000e+07
	 201	-3.3234700000e+07
	 205	-3.3236300000e+07
	 210	-3.3237600000e+07
	 239	-3.3241600000e+07
	 240	-3.3248000000e+07
	 246	-3.3248600000e+07
	 247	-3.3250600000e+07
	 266	-3.3290600000e+07
	 270	-3.3291800000e+07
	 273	-3.3292400000e+07
	 320	-3.3293200000e+07
	 321	-3.3298300000e+07
	 372	-3.3298400000e+07
	 374	-3.3303300000e+07
	 391	-3.3305900000e+07
	1097	-3.3305900000e+07
