	   1	-1.3364400000e+07
	   5	-1.3364900000e+07
	   6	-1.3368600000e+07
	   9	-1.5790600000e+07
	  10	-1.6292500000e+07
	  14	-2.3773000000e+07
	  21	-2.5691500000e+07
	  27	-2.6600200000e+07
	  28	-2.8116400000e+07
	  35	-2.8242700000e+07
	  44	-2.8709300000e+07
	  64	-2.8717600000e+07
	  65	-2.8730700000e+07
	  95	-2.8806800000e+07
	 100	-2.9262100000e+07
	 123	-2.9815400000e+07
	 131	-3.0817000000e+07
	 146	-3.0825800000e+07
	 165	-3.0831000000e+07
	 184	-3.0956600000e+07
	 204	-3.1129100000e+07
	 209	-3.1151200000e+07
	 215	-3.1735000000e+07
	 220	-3.1823700000e+07
	 235	-3.3031200000e+07
	 242	-3.3064400000e+07
	 262	-3.3096300000e+07
	 286	-3.3143400000e+07
	 294	-3.3144100000e+07
	 295	-3.3146000000e+07
	 301	-3.3147100000e+07
	 308	-3.3150400000e+07
	 326	-3.3187300000e+07
	 357	-3.3197100000e+07
	 377	-3.3197400000e+07
	 378	-3.3198100000e+07
	 379	-3.3201100000e+07
	 428	-3.3210500000e+07
	 429	-3.3238200000e+07
	 445	-3.3240400000e+07
	 450	-3.3257700000e+07
	 465	-3.3289000000e+07
	 484	-3.3320600000e+07
	 487	-3.3320700000e+07
	 488	-3.3337800000e+07
	 489	-3.3466500000e+07
	 518	-3.3466700000e+07
	 527	-3.3467900000e+07
	 542	-3.3592700000e+07
	 547	-3.3599300000e+07
	 594	-3.3603400000e+07
	 601	-3.3604100000e+07
	 622	-3.3605300000e+07
	 642	-3.3605500000e+07
	 660	-3.3606000000e+07
	 681	-3.3606300000e+07
	 684	-3.3608600000e+07
	 701	-3.3608800000e+07
	 702	-3.3609300000e+07
	 721	-3.3609700000e+07
	 722	-3.3610400000e+07
	 723	-3.3611300000e+07
	 772	-3.3612400000e+07
	 815	-3.3612500000e+07
	 816	-3.3612600000e+07
	 825	-3.3612800000e+07
	 831	-3.3612900000e+07
	 873	-3.3613000000e+07
	1500	-3.3613000000e+07
