	   1	-2.6691900000e+07
	   5	-2.6692600000e+07
	   6	-2.6693900000e+07
	   8	-2.6774800000e+07
	  10	-2.6941400000e+07
	  12	-2.7018600000e+07
	  15	-2.8757100000e+07
	  19	-2.8777800000e+07
	  22	-2.9911400000e+07
	  24	-2.9949300000e+07
	  29	-3.0204300000e+07
	  34	-3.0516700000e+07
	  37	-3.0627200000e+07
	  39	-3.0841300000e+07
	  40	-3.1136200000e+07
	  50	-3.1219400000e+07
	  64	-3.1307400000e+07
	  65	-3.1435600000e+07
	  68	-3.2645300000e+07
	  81	-3.2752000000e+07
	  82	-3.2759100000e+07
	  83	-3.2768900000e+07
	  85	-3.2903900000e+07
	 117	-3.2943600000e+07
	 123	-3.2954800000e+07
	 127	-3.3023100000e+07
	 130	-3.3023200000e+07
	 131	-3.3023500000e+07
	 149	-3.3035900000e+07
	 152	-3.3048500000e+07
	 165	-3.3090500000e+07
	 166	-3.3497100000e+07
	 185	-3.3499900000e+07
	 192	-3.3500500000e+07
	 196	-3.3502100000e+07
	 210	-3.3516300000e+07
	 237	-3.3533100000e+07
	 241	-3.3535900000e+07
	 242	-3.3592500000e+07
	 245	-3.3594500000e+07
	 249	-3.3623200000e+07
	 253	-3.3625600000e+07
	 303	-3.3625900000e+07
	 304	-3.3626800000e+07
	 332	-3.3627000000e+07
	 333	-3.3628300000e+07
	 375	-3.3632000000e+07
	 401	-3.3633200000e+07
	 420	-3.3633300000e+07
	 436	-3.3633400000e+07
	 443	-3.3633500000e+07
	 528	-3.3633600000e+07
	 535	-3.3634000000e+07
	 549	-3.3635600000e+07
	 829	-3.3635800000e+07
	1065	-3.3635900000e+07
	1500	-3.3635900000e+07
