   3	43275.0000000000
   7	41275.0000000000
   8	40615.0000000000
  10	36615.0000000000
  18	32615.0000000000
  86	32475.0000000000
 105	32435.0000000000
 106	32315.0000000000
 107	31835.0000000000
 108	29915.0000000000
 109	26295.0000000000
 116	18695.0000000000
 172	15415.0000000000
 178	13415.0000000000
 233	10975.0000000000
 239	6975.0000000000
 272	4975.0000000000
 295	4875.0000000000
 296	4575.0000000000
 317	3695.0000000000
 364	3335.0000000000
 365	2255.0000000000
 401	2075.0000000000
 439	1816.0000000000
 449	1616.0000000000
 471	1416.4000000000
 507	1369.4000000000
 544	1351.8000000000
 554	1285.4000000000
 616	1269.6800000000
 647	1255.2800000000
 675	1251.6800000000
 696	1229.4800000000
 703	1216.0800000000
 818	1207.4000000000
 824	1205.0300000000
 827	1203.8700000000
 859	1195.7500000000
 862	1166.1700000000
 884	1152.9900000000
 936	1149.8100000000
 958	1148.0900000000
 967	1147.6200000000
1006	1147.1800000000
1014	1145.9700000000
1028	1145.8600000000
1029	1145.4100000000
1086	1145.0100000000
1091	1142.0300000000
1110	1137.6700000000
1128	1135.5400000000
1130	1126.3700000000
1140	1125.9900000000
1178	1125.1700000000
1179	1122.7200000000
1180	1112.7400000000
1205	1090.7400000000
1206	1024.7400000000
1215	1009.2500000000
1251	999.2500000000
1267	991.3600000000
1272	964.9400000000
1295	962.4700000000
1296	955.0500000000
1338	953.4600000000
1374	944.5000000000
1383	943.5000000000
1392	940.8100000000
1393	932.7500000000
1433	923.9200000000
1441	921.8000000000
1460	921.1000000000
