   1	35415.0000000000
   3	33415.0000000000
   8	31415.0000000000
  16	29415.0000000000
  17	23415.0000000000
  18	20215.0000000000
  20	18735.0000000000
  28	11535.0000000000
  66	7535.0000000000
  97	6675.0000000000
 156	5155.0000000000
 194	4815.0000000000
 195	4475.0000000000
 197	4335.0000000000
 221	3595.0000000000
 244	3255.0000000000
 251	2295.0000000000
 277	1835.0000000000
 312	1355.0000000000
 317	895.0000000000
 352	658.8000000000
 371	437.4000000000
 378	261.4000000000
 414	171.0000000000
 436	145.8000000000
 479	119.0000000000
 506	111.6000000000
 543	76.0000000000
 551	53.8000000000
 574	49.2000000000
 600	22.6000000000
 651	9.3700000000
 686	3.3600000000
 737	2.2200000000
 742	0.5700000000
 755	0.2200000000
 803	0.0300000000
 841	0.0000000000
