	   1	-12.5735768618
	   3	-13.6491742525
	   7	-14.1024526411
	  54	-14.1541145432
	  60	-14.2404689557
	  65	-14.2458090545
	  69	-14.5255450573
	  73	-14.8058235105
	  95	-14.8451852398
	 100	-15.2722514749
	 116	-15.4897641650
	 121	-16.2531779997
	 138	-16.2558030217
	 139	-16.2691301376
	 160	-16.2754701022
	 165	-16.7077035669
	 182	-16.7679957091
	 186	-16.9401344172
	 218	-16.9610689684
	 227	-17.0011759152
	 234	-17.0291174512
	 299	-17.0309317403
	 318	-17.0428604984
	 379	-17.0428895978
	 401	-17.0452288279
	 407	-17.0471482800
	 415	-17.0471720481
	 416	-17.0472433449
	 417	-17.0475284210
	 470	-17.0476281576
	 502	-17.0476613705
	 509	-17.0478174688
	 530	-17.0479458965
	 531	-17.0480432238
	 532	-17.0484278797
	 533	-17.0496224877
	 535	-17.0499576953
	 567	-17.0506020450
	 568	-17.0518049838
	 606	-17.0520040805
	 638	-17.0520668300
	 684	-17.0521712894
	 685	-17.0523120662
	 686	-17.0525642971
	 737	-17.0525678756
	 738	-17.0525785460
	 755	-17.0525840590
	 778	-17.0526037686
	 779	-17.0526502141
	 796	-17.0526896741
	 828	-17.0527605889
	 845	-17.0527875650
	 846	-17.0528392685
	 883	-17.0528422793
	 908	-17.0528488311
	 930	-17.0528522679
	 939	-17.0528605114
	1005	-17.0528606279
	1055	-17.0528608026
	1065	-17.0528608086
	1102	-17.0528608104
	1141	-17.0528608161
	1177	-17.0528608252
	1211	-17.0528608280
	1288	-17.0528608280
	1290	-17.0528608282
	1299	-17.0528608283
	1320	-17.0528608284
	1337	-17.0528608284
	1359	-17.0528608285
	1376	-17.0528608285
	1406	-17.0528608286
	1408	-17.0528608286
	1409	-17.0528608286
	1410	-17.0528608286
	1411	-17.0528608287
	1412	-17.0528608289
	1413	-17.0528608298
	1414	-17.0528608335
	1419	-17.0528608361
	1420	-17.0528608479
	1421	-17.0528608602
	1426	-17.0528608811
	1428	-17.0528609493
	1460	-17.0528609506
	1468	-17.0528610283
	1500	-17.0528611000
