
   1	37195.0000000000
   3	35195.0000000000
   8	33195.0000000000
  10	31195.0000000000
  18	27195.0000000000
  21	21195.0000000000
  80	17195.0000000000
  81	15195.0000000000
 105	13195.0000000000
 124	12275.0000000000
 132	6275.0000000000
 157	5735.0000000000
 163	3735.0000000000
 207	3395.0000000000
 214	2395.0000000000
 248	1735.0000000000
 285	1695.0000000000
 293	1535.0000000000
 331	1469.0000000000
 336	1259.2000000000
 375	1124.4000000000
 384	1055.6000000000
 407	982.4000000000
 433	924.4000000000
 470	860.4000000000
 506	718.4000000000
 554	679.0000000000
 560	651.0000000000
 674	650.4100000000
 675	643.1500000000
 700	632.8700000000
 708	614.2700000000
 763	610.1600000000
 806	609.7700000000
 827	607.6100000000
 851	606.4700000000
 853	601.9400000000
 871	591.9600000000
 873	580.2000000000
 939	579.2700000000
 940	576.2800000000
 950	569.6500000000
 992	568.7100000000
1053	568.1400000000
1062	568.0800000000
1086	567.4400000000
1106	565.0400000000
1156	565.0000000000
1164	564.9000000000
1200	564.8500000000
1232	564.8200000000
1269	564.7200000000
1293	564.7100000000
1295	564.6100000000
1297	564.2200000000
1347	564.1400000000
1410	564.1300000000
1459	564.1100000000
