	   1	-2.6051100000e+07
	  20	-2.6740100000e+07
	  21	-2.6765000000e+07
	  24	-2.6786200000e+07
	  37	-2.8218100000e+07
	  61	-2.9116800000e+07
	  64	-3.1056000000e+07
	  66	-3.1117300000e+07
	 102	-3.1195800000e+07
	 103	-3.1235700000e+07
	 107	-3.1310200000e+07
	 124	-3.2072900000e+07
	 130	-3.2085300000e+07
	 138	-3.2380200000e+07
	 163	-3.2606500000e+07
	 171	-3.2639700000e+07
	 193	-3.2725600000e+07
	 198	-3.3009600000e+07
	 206	-3.3201600000e+07
	 241	-3.3248800000e+07
	 263	-3.3331200000e+07
	 270	-3.3367300000e+07
	 290	-3.3374900000e+07
	 325	-3.3387000000e+07
	 326	-3.3399400000e+07
	 358	-3.3401300000e+07
	 386	-3.3402000000e+07
	 387	-3.3403300000e+07
	 438	-3.3403900000e+07
	 443	-3.3404300000e+07
	 450	-3.3404400000e+07
	 458	-3.3404700000e+07
	 571	-3.3404800000e+07
	 577	-3.3405500000e+07
	1136	-3.3405500000e+07
