	   1	-10.2450122206
	   3	-10.7516798092
	   4	-11.9252399333
	   8	-12.2900961637
	   9	-12.3070766879
	  14	-14.0432156845
	  17	-14.5130038377
	  22	-14.9892849304
	  26	-15.0296183454
	  58	-15.0753317718
	  61	-16.8664192463
	  92	-16.9130737000
	 111	-16.9194923070
	 112	-16.9363428121
	 133	-16.9733436773
	 141	-16.9967634327
	 174	-17.0149226759
	 225	-17.0213227189
	 226	-17.0327906195
	 265	-17.0330315018
	 266	-17.0337507223
	 267	-17.0365761293
	 276	-17.0381258057
	 299	-17.0382015596
	 331	-17.0402544279
	 332	-17.0443588446
	 354	-17.0443935146
	 355	-17.0444962774
	 356	-17.0448886319
	 357	-17.0461593843
	 418	-17.0473308825
	 420	-17.0479293788
	 421	-17.0494828597
	 453	-17.0501056119
	 455	-17.0505397258
	 456	-17.0516353543
	 488	-17.0525574504
	 520	-17.0532544904
	 522	-17.0532851786
	 523	-17.0533719596
	 546	-17.0534662155
	 591	-17.0539088460
	 593	-17.0540510877
	 610	-17.0540643807
	 627	-17.0541652808
	 674	-17.0541826815
	 726	-17.0541863100
	 735	-17.0541891868
	 736	-17.0541978171
	 737	-17.0542323385
	 738	-17.0543704255
	 761	-17.0543750605
	 783	-17.0543797535
	 823	-17.0543804947
	 824	-17.0543827161
	 833	-17.0543834730
	 834	-17.0543849667
	 836	-17.0544031304
	 867	-17.0544099760
	 883	-17.0544154514
	 919	-17.0544168000
	 920	-17.0544173341
	 928	-17.0544231112
	 949	-17.0544243094
	 966	-17.0544293202
	1025	-17.0544296898
	1026	-17.0544307988
	1031	-17.0544328585
	1062	-17.0544333058
	1070	-17.0544334082
	1092	-17.0544335117
	1129	-17.0544335196
	1130	-17.0544335434
	1169	-17.0544335472
	1206	-17.0544335556
	1229	-17.0544335564
	1253	-17.0544335566
	1276	-17.0544335570
	1277	-17.0544335581
	1278	-17.0544335626
	1287	-17.0544335633
	1289	-17.0544335652
	1320	-17.0544335708
	1322	-17.0544335755
	1323	-17.0544335895
	1325	-17.0544335954
	1326	-17.0544336130
	1327	-17.0544336806
	1328	-17.0544339004
	1329	-17.0544347792
	1343	-17.0544358488
	1366	-17.0544366773
	1382	-17.0544387601
	1390	-17.0544390644
	1420	-17.0544398008
	1450	-17.0544398513
	1466	-17.0544400198
	1468	-17.0544403478
	1469	-17.0544412791
	1491	-17.0544415416
	1500	-17.0544415416
