   1	41255.0000000000
   3	39255.0000000000
   8	37255.0000000000
   9	36075.0000000000
  10	26075.0000000000
  13	24075.0000000000
  15	20075.0000000000
  94	19115.0000000000
  96	18275.0000000000
 103	11955.0000000000
 182	11415.0000000000
 193	9455.0000000000
 212	8395.0000000000
 219	6395.0000000000
 244	5235.0000000000
 253	5155.0000000000
 273	3295.0000000000
 380	3206.6000000000
 388	3135.0000000000
 429	3109.2000000000
 430	3031.8000000000
 446	2751.8000000000
 474	2531.8000000000
 508	2472.4000000000
 535	2356.0000000000
 577	2196.0000000000
 599	2086.4000000000
 637	2052.4000000000
 660	2027.0000000000
 661	1950.8000000000
 703	1941.6000000000
 712	1920.8000000000
 737	1881.0000000000
 761	1852.6000000000
 767	1687.0000000000
 805	1644.6000000000
 842	1627.7000000000
 878	1624.9500000000
 879	1616.7000000000
 945	1615.4100000000
 946	1611.6600000000
 981	1608.2900000000
1038	1606.7200000000
1059	1604.9600000000
1109	1604.7700000000
1110	1604.1100000000
1111	1601.6400000000
1112	1591.5400000000
1119	1590.9200000000
1123	1583.2100000000
1132	1576.4600000000
1174	1576.0200000000
1180	1575.8800000000
1192	1574.8700000000
1216	1571.0500000000
1251	1568.7800000000
1277	1568.6500000000
1278	1568.4000000000
1279	1567.3600000000
1280	1563.1400000000
1281	1546.3300000000
1316	1542.2700000000
1320	1534.5700000000
1338	1526.3800000000
1375	1522.2300000000
1383	1521.0000000000
1414	1520.5700000000
1432	1514.0800000000
1467	1511.1700000000
