	   1	-1.9616200000e+07
	   5	-1.9617200000e+07
	  12	-1.9631200000e+07
	  14	-2.7003600000e+07
	  16	-2.7249400000e+07
	  18	-2.7252800000e+07
	  20	-2.7443400000e+07
	  21	-2.9285300000e+07
	  23	-2.9722400000e+07
	  29	-2.9731900000e+07
	  35	-3.1098500000e+07
	  53	-3.1187400000e+07
	  66	-3.1337800000e+07
	  72	-3.2406900000e+07
	  80	-3.2574600000e+07
	  81	-3.2595200000e+07
	 101	-3.2660600000e+07
	 112	-3.2851700000e+07
	 131	-3.2852300000e+07
	 132	-3.2854100000e+07
	 165	-3.2877500000e+07
	 170	-3.2932800000e+07
	 178	-3.2938800000e+07
	 188	-3.3035900000e+07
	 194	-3.3066100000e+07
	 203	-3.3153200000e+07
	 250	-3.3153600000e+07
	 258	-3.3197300000e+07
	 288	-3.3200700000e+07
	 321	-3.3220500000e+07
	 341	-3.3222300000e+07
	 363	-3.3314900000e+07
	 370	-3.3315800000e+07
	 371	-3.3316000000e+07
	 380	-3.3320500000e+07
	 387	-3.3332500000e+07
	 394	-3.3555300000e+07
	 400	-3.3580100000e+07
	 409	-3.3616100000e+07
	 448	-3.3616200000e+07
	 471	-3.3617000000e+07
	 490	-3.3618200000e+07
	 532	-3.3618700000e+07
	 560	-3.3618800000e+07
	 599	-3.3619600000e+07
	 605	-3.3619800000e+07
	 659	-3.3620200000e+07
	 678	-3.3620600000e+07
	 679	-3.3620700000e+07
	 683	-3.3621400000e+07
	 684	-3.3621500000e+07
	 700	-3.3621600000e+07
	 792	-3.3621700000e+07
	1393	-3.3621700000e+07
