   3	44795.0000000000
   5	34795.0000000000
   8	32755.0000000000
   9	30755.0000000000
  10	24755.0000000000
  46	22875.0000000000
  48	20875.0000000000
 118	20836.0000000000
 119	20719.0000000000
 120	20251.0000000000
 129	18511.0000000000
 136	14511.0000000000
 158	10511.0000000000
 206	10331.0000000000
 207	9791.0000000000
 208	8555.0000000000
 258	7615.0000000000
 282	5555.0000000000
 317	5315.0000000000
 320	4835.0000000000
 345	4575.0000000000
 406	4392.6000000000
 427	4160.6000000000
 471	4099.8000000000
 498	3989.8000000000
 518	3874.0000000000
 526	3814.4000000000
 559	3726.6000000000
 560	3246.6000000000
 564	1666.6000000000
 638	1491.8000000000
 646	1333.6000000000
 655	1193.6000000000
 680	1133.6000000000
 698	753.6000000000
 724	744.2000000000
 778	728.2000000000
 826	727.3900000000
 852	699.3000000000
 873	679.6400000000
 922	645.6700000000
 944	620.4100000000
 981	609.5100000000
1002	604.0800000000
1050	599.5000000000
1057	595.8000000000
1059	584.7700000000
1096	583.5700000000
1113	583.0500000000
1115	566.0100000000
1162	557.7600000000
1173	547.4000000000
1174	516.3000000000
1250	512.7900000000
1276	501.9900000000
1277	496.7100000000
1318	494.1700000000
1319	486.5800000000
1343	482.2600000000
1358	479.6900000000
1395	470.4000000000
1406	465.0800000000
1407	449.2400000000
1437	437.5400000000
1477	434.8200000000
