	   1	-12.5735768618
	   3	-13.6491742525
	   7	-14.1024526411
	  39	-14.1025079564
	  44	-14.1054453964
	  47	-14.2501898171
	  52	-14.4685097115
	  53	-15.0100220046
	  57	-15.0662041862
	  61	-15.0934993523
	  63	-16.2386680938
	  95	-16.2748533527
	  96	-16.4314634567
	 100	-16.7909072310
	 107	-16.9034002178
	 154	-16.9353621308
	 203	-16.9393415662
	 204	-16.9512861543
	 266	-16.9516329393
	 274	-16.9517311286
	 323	-16.9517637243
	 340	-16.9519038527
	 345	-16.9520564310
	 346	-16.9525199928
	 347	-16.9543461785
	 348	-16.9612017386
	 353	-16.9661268119
	 358	-16.9666626762
	 359	-16.9680295914
	 366	-16.9685596856
	 385	-16.9695139743
	 392	-16.9758213704
	 397	-16.9759607361
	 416	-16.9814777182
	 437	-16.9845020698
	 457	-16.9873370442
	 462	-16.9910648851
	 468	-16.9911293935
	 488	-16.9924182262
	 510	-16.9928058327
	 514	-16.9975365829
	 515	-17.0089482101
	 516	-17.0358923333
	 535	-17.0480620004
	 571	-17.0494828154
	 662	-17.0495757145
	 668	-17.0495973330
	 669	-17.0496558732
	 670	-17.0503725532
	 692	-17.0504885787
	 700	-17.0505976103
	 751	-17.0506406091
	 773	-17.0506552487
	 795	-17.0506869430
	 816	-17.0507000987
	 835	-17.0507136359
	 877	-17.0507160046
	 878	-17.0507231234
	 879	-17.0507427091
	 887	-17.0507515078
	 920	-17.0507563915
	 940	-17.0507579305
	 976	-17.0507580079
	 977	-17.0507582402
	 984	-17.0507631424
	1019	-17.0507641675
	1040	-17.0507643063
	1048	-17.0507643370
	1124	-17.0507643507
	1159	-17.0507643513
	1160	-17.0507643531
	1161	-17.0507643605
	1162	-17.0507643901
	1163	-17.0507645185
	1164	-17.0507650926
	1165	-17.0507703010
	1167	-17.0507713664
	1168	-17.0507745625
	1217	-17.0507748427
	1266	-17.0507749411
	1273	-17.0507749584
	1274	-17.0507750105
	1275	-17.0507752186
	1276	-17.0507760503
	1277	-17.0507793650
	1278	-17.0507924264
	1279	-17.0508363078
	1280	-17.0509494477
	1282	-17.0512650919
	1291	-17.0513358274
	1298	-17.0514687959
	1347	-17.0514690720
	1384	-17.0514702361
	1418	-17.0514704518
	1419	-17.0514710988
	1420	-17.0514736870
	1485	-17.0514738423
	1486	-17.0514743083
	1500	-17.0514743083
