   1	39635.0000000000
  14	34875.0000000000
  16	28875.0000000000
  19	26875.0000000000
  21	24875.0000000000
  22	18875.0000000000
  78	16895.0000000000
 158	14815.0000000000
 159	14395.0000000000
 183	13595.0000000000
 211	13575.0000000000
 218	11655.0000000000
 219	11115.0000000000
 248	11035.0000000000
 249	10795.0000000000
 275	10255.0000000000
 276	9795.0000000000
 295	7455.0000000000
 302	5455.0000000000
 324	4955.0000000000
 365	4935.0000000000
 425	4735.0000000000
 452	4469.4000000000
 479	4462.8000000000
 480	4443.0000000000
 504	4009.6000000000
 528	3812.6000000000
 557	3791.2000000000
 582	3725.8000000000
 593	3545.8000000000
 632	3506.0000000000
 717	3492.2000000000
 733	3479.8000000000
 741	3429.0000000000
 781	3408.2000000000
 782	3345.8000000000
 791	3338.2000000000
 827	3315.8900000000
 839	3315.0100000000
 861	3310.2400000000
 869	3308.8600000000
 895	3306.3700000000
 904	3291.4900000000
 930	3287.5700000000
 937	3276.1200000000
 965	3274.5600000000
1009	3271.6500000000
1031	3270.8200000000
1054	3270.2300000000
1089	3270.0100000000
1090	3269.4200000000
1108	3265.2500000000
1161	3265.0900000000
1163	3264.3300000000
1165	3263.1900000000
1168	3261.4500000000
1237	3260.9500000000
1242	3260.3300000000
1277	3260.1800000000
1313	3260.0900000000
1320	3260.0000000000
1344	3259.9700000000
1360	3259.9500000000
1368	3259.9200000000
1413	3259.9000000000
1419	3259.8400000000
1420	3259.6000000000
1444	3259.5200000000
1468	3259.5000000000
1477	3259.4900000000
