   7	35415.0000000000
  11	29415.0000000000
  20	27415.0000000000
  61	26935.0000000000
  68	22935.0000000000
  73	22715.0000000000
  79	20715.0000000000
  80	20355.0000000000
  85	16355.0000000000
  93	10355.0000000000
 148	8355.0000000000
 201	8115.0000000000
 220	7755.0000000000
 221	6675.0000000000
 282	6095.0000000000
 316	5746.6000000000
 320	5495.0000000000
 321	3995.0000000000
 393	3885.8000000000
 399	3739.8000000000
 436	3686.2000000000
 458	3676.6000000000
 496	3653.8000000000
 499	3636.2000000000
 500	3583.4000000000
 507	3303.4000000000
 593	3302.1100000000
 594	3298.2300000000
 595	3282.7300000000
 620	3267.5300000000
 621	3221.9300000000
 629	3129.5300000000
 669	3107.5300000000
 721	3098.9200000000
 746	3094.4200000000
 747	3081.0300000000
 752	3048.9200000000
 790	3039.0200000000
 800	3034.9200000000
 801	3022.6500000000
 898	3017.5100000000
 916	3015.5200000000
 938	3014.4700000000
 968	3011.5000000000
 969	3008.4000000000
 977	3004.7000000000
 978	2993.5800000000
1002	2984.7100000000
1011	2970.5700000000
1012	2928.2600000000
1049	2921.1200000000
1071	2915.7400000000
1095	2905.5600000000
1151	2903.1500000000
1154	2896.6600000000
1163	2895.9400000000
1164	2893.5700000000
1165	2884.3100000000
1189	2882.7400000000
1190	2877.9500000000
1214	2875.1000000000
1215	2866.5500000000
1240	2846.8800000000
1246	2806.7100000000
1256	2798.7100000000
1293	2779.4700000000
1317	2772.5100000000
1341	2766.3800000000
1365	2760.3700000000
1406	2759.3900000000
1431	2758.8000000000
1434	2754.6800000000
1459	2753.8400000000
1466	2749.6100000000
1467	2736.8700000000
