	   1	-10.3866306987
	   3	-11.2765815436
	   6	-11.2769082925
	   9	-12.5710162879
	  13	-12.7395613738
	  17	-13.1270361080
	  18	-14.1464162796
	  19	-15.1204047139
	  46	-15.8114543356
	  61	-15.9124727676
	  65	-16.3592755168
	  68	-16.4515253360
	 115	-16.5000796619
	 116	-16.7314512408
	 137	-16.7796642966
	 143	-16.8208832529
	 144	-16.9457601525
	 206	-16.9476470579
	 210	-16.9569087461
	 271	-16.9573928601
	 277	-16.9601318551
	 278	-16.9614072061
	 343	-16.9617307231
	 409	-16.9617463268
	 459	-16.9617483683
	 466	-16.9617500679
	 467	-16.9617507472
	 468	-16.9617534638
	 469	-16.9617643148
	 470	-16.9618074765
	 471	-16.9618096032
	 484	-16.9620933748
	 486	-16.9625260942
	 509	-16.9629340297
	 510	-16.9641519809
	 512	-16.9668217824
	 529	-16.9693133403
	 530	-16.9763278521
	 531	-16.9900356245
	 535	-17.0028280218
	 566	-17.0200995831
	 583	-17.0283815345
	 585	-17.0317670293
	 602	-17.0405314435
	 619	-17.0415910414
	 650	-17.0466297547
	 703	-17.0469170165
	 720	-17.0478014408
	 722	-17.0491782291
	 724	-17.0502260712
	 731	-17.0507066786
	 739	-17.0509171280
	 740	-17.0518039357
	 806	-17.0518445878
	 823	-17.0519395997
	 847	-17.0519457861
	 879	-17.0520283414
	 881	-17.0520448650
	 889	-17.0521173033
	 941	-17.0521430017
	 943	-17.0521490802
	1003	-17.0521539604
	1004	-17.0521709717
	1014	-17.0521801576
	1022	-17.0521809173
	1023	-17.0521831338
	1040	-17.0522360849
	1057	-17.0522492930
	1058	-17.0522885502
	1059	-17.0524400766
	1076	-17.0525751369
	1095	-17.0526390999
	1111	-17.0527107523
	1128	-17.0527298639
	1129	-17.0527868278
	1170	-17.0527928203
	1192	-17.0527934675
	1200	-17.0528035742
	1231	-17.0528156071
	1241	-17.0528187764
	1264	-17.0528267380
	1301	-17.0528271791
	1302	-17.0528285022
	1326	-17.0528294427
	1356	-17.0528323139
	1378	-17.0528326702
	1408	-17.0528328643
	1416	-17.0528330481
	1417	-17.0528336079
	1462	-17.0528338326
	1469	-17.0528339086
	1470	-17.0528341557
	1471	-17.0528351439
	1472	-17.0528390967
	1476	-17.0528416338
	1477	-17.0528469161
	1481	-17.0528498192
	1489	-17.0528612347
	1500	-17.0528612347
