	   1	-1.2911900000e+07
	   4	-1.2932200000e+07
	  19	-1.3558300000e+07
	  25	-1.8905300000e+07
	  27	-1.8910600000e+07
	  31	-1.9590800000e+07
	  37	-2.5557800000e+07
	  54	-2.9555900000e+07
	  69	-2.9608100000e+07
	  83	-2.9724200000e+07
	 102	-2.9952600000e+07
	 108	-3.0591000000e+07
	 109	-3.0597900000e+07
	 111	-3.0601200000e+07
	 114	-3.0715200000e+07
	 124	-3.1130100000e+07
	 163	-3.2431100000e+07
	 177	-3.2653600000e+07
	 178	-3.2668200000e+07
	 180	-3.2934700000e+07
	 181	-3.2944600000e+07
	 186	-3.3362000000e+07
	 199	-3.3379400000e+07
	 227	-3.3382900000e+07
	 231	-3.3391800000e+07
	 249	-3.3392800000e+07
	 250	-3.3396200000e+07
	 251	-3.3411900000e+07
	 252	-3.3446500000e+07
	 266	-3.3547300000e+07
	 345	-3.3547400000e+07
	 348	-3.3547900000e+07
	 349	-3.3548600000e+07
	 350	-3.3551000000e+07
	 385	-3.4509700000e+07
	 412	-3.4509900000e+07
	 413	-3.4510300000e+07
	 414	-3.4512000000e+07
	 429	-3.4515100000e+07
	 508	-3.4515200000e+07
	1154	-3.4515200000e+07
