	   1	-2.2806300000e+07
	   7	-2.3134600000e+07
	   8	-2.3864200000e+07
	   9	-2.3913600000e+07
	  15	-2.3914400000e+07
	  16	-2.3916800000e+07
	  18	-2.4729600000e+07
	  19	-2.5964800000e+07
	  23	-2.9898500000e+07
	  24	-3.0564700000e+07
	  32	-3.1712400000e+07
	  52	-3.2030900000e+07
	  62	-3.2202900000e+07
	 105	-3.2255700000e+07
	 132	-3.2270100000e+07
	 133	-3.2311200000e+07
	 134	-3.2433400000e+07
	 135	-3.2755800000e+07
	 136	-3.3162100000e+07
	 171	-3.3162700000e+07
	 172	-3.3164600000e+07
	 201	-3.3189100000e+07
	 202	-3.3259600000e+07
	 222	-3.3361800000e+07
	 254	-3.3362200000e+07
	 283	-3.3369400000e+07
	 316	-3.3369500000e+07
	 317	-3.3369700000e+07
	 318	-3.3369800000e+07
	 319	-3.3372700000e+07
	 344	-3.3380300000e+07
	 349	-3.3390700000e+07
	 356	-3.3558600000e+07
	 364	-3.3561100000e+07
	 402	-3.3594300000e+07
	 433	-3.3599600000e+07
	 438	-3.3604600000e+07
	 466	-3.3605500000e+07
	 497	-3.3606400000e+07
	 548	-3.3606900000e+07
	1040	-3.3606900000e+07
