	   1	-1.8478200000e+07
	  11	-1.8588900000e+07
	  18	-1.8780300000e+07
	  24	-1.8781100000e+07
	  25	-1.8783500000e+07
	  41	-2.0845000000e+07
	  46	-2.0848100000e+07
	  47	-2.2709000000e+07
	  57	-2.6485900000e+07
	  58	-3.2135900000e+07
	  68	-3.2331900000e+07
	  79	-3.2494500000e+07
	  91	-3.3334100000e+07
	 123	-3.3438900000e+07
	 132	-3.3439300000e+07
	 142	-3.3497400000e+07
	 143	-3.3542700000e+07
	 214	-3.3543300000e+07
	 215	-3.3544000000e+07
	 216	-3.3544800000e+07
	 275	-3.3545300000e+07
	 282	-3.3546200000e+07
	 288	-3.3547800000e+07
	 410	-3.3548400000e+07
	 415	-3.4484100000e+07
	 455	-3.4484900000e+07
	 456	-3.4488300000e+07
	 489	-3.4490200000e+07
	 496	-3.4490300000e+07
	 513	-3.4490400000e+07
	 534	-3.4491200000e+07
	 535	-3.4491900000e+07
	 540	-3.4492000000e+07
	 546	-3.4492400000e+07
	 551	-3.4496100000e+07
	 561	-3.4496500000e+07
	 656	-3.4496800000e+07
	 689	-3.4503300000e+07
	 738	-3.4503400000e+07
	 758	-3.4503500000e+07
	 819	-3.4514700000e+07
	 820	-3.4524200000e+07
	 840	-3.4525100000e+07
	 880	-3.4527500000e+07
	 909	-3.4528800000e+07
	 910	-3.4532900000e+07
	 912	-3.4546400000e+07
	 938	-3.4546700000e+07
	 995	-3.4548100000e+07
	 999	-3.4548300000e+07
	1006	-3.4548500000e+07
	1052	-3.4548600000e+07
	1055	-3.4548700000e+07
	1500	-3.4548700000e+07
