	   1	-9.7979400000e+06
	  11	-1.0112100000e+07
	  13	-1.2774300000e+07
	  20	-1.7131100000e+07
	  24	-1.7148600000e+07
	  30	-1.7655700000e+07
	  39	-1.8037100000e+07
	  41	-2.1668600000e+07
	  45	-2.1815100000e+07
	  50	-2.2066300000e+07
	  51	-2.8875900000e+07
	  52	-2.9136900000e+07
	  71	-2.9274100000e+07
	  72	-2.9435100000e+07
	  73	-2.9792000000e+07
	  78	-2.9972700000e+07
	 113	-3.0237200000e+07
	 118	-3.0246300000e+07
	 138	-3.1744700000e+07
	 150	-3.1753800000e+07
	 177	-3.1760100000e+07
	 184	-3.1900200000e+07
	 192	-3.2306600000e+07
	 206	-3.2770400000e+07
	 212	-3.3003600000e+07
	 234	-3.3154600000e+07
	 261	-3.3187900000e+07
	 268	-3.3192200000e+07
	 269	-3.3286500000e+07
	 275	-3.3355600000e+07
	 296	-3.3356800000e+07
	 356	-3.3358100000e+07
	 411	-3.3358400000e+07
	 418	-3.3359300000e+07
	 466	-3.3360100000e+07
	 612	-3.3360200000e+07
	 949	-3.3360400000e+07
	1035	-3.3360500000e+07
	1203	-3.3360600000e+07
	1231	-3.3360700000e+07
	1251	-3.3360900000e+07
	1500	-3.3360900000e+07
