	   1	-8.3321100000e+06
	   4	-8.3736700000e+06
	   6	-8.3847200000e+06
	   7	-8.6428200000e+06
	  11	-9.4784700000e+06
	  18	-1.0117400000e+07
	  19	-1.2033400000e+07
	  21	-1.3714000000e+07
	  24	-1.5951600000e+07
	  25	-1.9825900000e+07
	  34	-2.0072900000e+07
	  43	-2.0558100000e+07
	  48	-2.6236500000e+07
	  56	-3.0677100000e+07
	  61	-3.0945400000e+07
	  69	-3.0961700000e+07
	  98	-3.2925800000e+07
	 117	-3.3005600000e+07
	 120	-3.3010900000e+07
	 126	-3.3112200000e+07
	 136	-3.3188000000e+07
	 172	-3.3188600000e+07
	 184	-3.3213200000e+07
	 189	-3.3283100000e+07
	 210	-3.3286700000e+07
	 240	-3.3286900000e+07
	 241	-3.3288900000e+07
	 242	-3.3298400000e+07
	 250	-3.3299000000e+07
	 258	-3.3349800000e+07
	 268	-3.3352100000e+07
	 304	-3.3353300000e+07
	 392	-3.3354100000e+07
	 397	-3.3354400000e+07
	 398	-3.3355700000e+07
	 475	-3.3356400000e+07
	 493	-3.3356500000e+07
	 501	-3.3356700000e+07
	 537	-3.3358900000e+07
	 570	-3.3359100000e+07
	 590	-3.3359300000e+07
	 597	-3.3359600000e+07
	 658	-3.3359900000e+07
	 691	-3.3360000000e+07
	 736	-3.3360100000e+07
	1277	-3.3360100000e+07
