   3	44795.0000000000
   5	34795.0000000000
   8	32755.0000000000
   9	30755.0000000000
  10	24755.0000000000
  29	20675.0000000000
  34	18675.0000000000
  36	16675.0000000000
  73	14615.0000000000
  98	14215.0000000000
  99	13015.0000000000
 100	12355.0000000000
 125	8435.0000000000
 163	6415.0000000000
 191	5455.0000000000
 226	5115.0000000000
 236	5015.0000000000
 267	4815.0000000000
 268	4215.0000000000
 288	4175.0000000000
 295	3735.0000000000
 319	3555.0000000000
 341	2735.0000000000
 406	2635.0000000000
 424	2475.0000000000
 445	2319.0000000000
 451	2299.0000000000
 530	2204.4000000000
 537	2148.4000000000
 546	2072.4000000000
 547	1844.4000000000
 558	1584.4000000000
 616	1395.0000000000
 637	1247.8000000000
 663	1224.6000000000
 697	1168.8000000000
 703	1114.4000000000
 723	1079.0000000000
 747	1067.2000000000
 823	1055.5300000000
 834	1050.0300000000
 867	1029.5200000000
 954	1028.3200000000
 967	1027.4600000000
 983	1027.0800000000
1028	1026.1000000000
1082	1025.7800000000
1083	1024.8200000000
1133	1024.6600000000
1166	1024.6000000000
1172	1024.4900000000
1195	1024.4500000000
1197	1024.1900000000
1261	1023.9400000000
1276	1023.8600000000
1279	1023.4500000000
1313	1023.2800000000
1362	1023.1900000000
1423	1023.1800000000
1450	1023.1400000000
