	   1	-10.2450122206
	   3	-10.7516798092
	   4	-11.9252399333
	   8	-12.2900961637
	   9	-12.3070766879
	  14	-14.0432156845
	  17	-14.5130038377
	  22	-14.9892849304
	  26	-15.0296183454
	  58	-15.0753317718
	  61	-16.8664192463
	  92	-16.9130737000
	 111	-16.9194923070
	 112	-16.9363428121
	 133	-16.9733436773
	 141	-16.9967634327
	 174	-17.0149226759
	 225	-17.0213227189
	 226	-17.0327906195
	 265	-17.0330315018
	 266	-17.0337507223
	 267	-17.0365761293
	 276	-17.0381258057
	 299	-17.0382015596
	 331	-17.0402544279
	 332	-17.0443588446
	 354	-17.0443935146
	 355	-17.0444962774
	 356	-17.0448886319
	 357	-17.0461593843
	 418	-17.0473308825
	 420	-17.0479293788
	 421	-17.0494828597
	 453	-17.0501056119
	 455	-17.0505397258
	 456	-17.0516353543
	 488	-17.0525574504
	 520	-17.0532544904
	 522	-17.0532851786
	 523	-17.0533719596
	 569	-17.0534352701
	 570	-17.0536192158
	 577	-17.0539324867
	 599	-17.0539478723
	 664	-17.0540681258
	 666	-17.0541508749
	 668	-17.0541926551
	 669	-17.0543114718
	 686	-17.0543319339
	 696	-17.0544418851
	 743	-17.0545041290
	 759	-17.0545058673
	 760	-17.0545078687
	 792	-17.0546726225
	 847	-17.0546740677
	 848	-17.0546784024
	 879	-17.0547292346
	 888	-17.0547324832
	 904	-17.0547785693
	 921	-17.0547869822
	 923	-17.0547915678
	 940	-17.0548051405
	 964	-17.0548067726
	 973	-17.0548096642
	1004	-17.0548167444
	1020	-17.0548174914
	1021	-17.0548196614
	1038	-17.0548296192
	1039	-17.0548544150
	1040	-17.0548668522
	1071	-17.0549024518
	1216	-17.0549024760
	1217	-17.0549025485
	1219	-17.0549026645
	1490	-17.0549026645
	1500	-17.0549026645
