	   1	-6.4811600000e+06
	   5	-6.4820800000e+06
	   8	-1.0978600000e+07
	   9	-1.5102400000e+07
	  17	-1.8987700000e+07
	  18	-2.2239500000e+07
	  19	-2.2662300000e+07
	  30	-2.2662900000e+07
	  31	-2.2667700000e+07
	  39	-2.7812500000e+07
	  47	-2.8223400000e+07
	  48	-2.9582900000e+07
	  59	-2.9637300000e+07
	  62	-3.1528900000e+07
	  69	-3.1558800000e+07
	  80	-3.1568500000e+07
	 126	-3.1719800000e+07
	 136	-3.1728300000e+07
	 156	-3.1843700000e+07
	 157	-3.1860300000e+07
	 166	-3.1868900000e+07
	 183	-3.1930500000e+07
	 191	-3.2188600000e+07
	 212	-3.2243400000e+07
	 222	-3.2282100000e+07
	 251	-3.2293400000e+07
	 260	-3.2452300000e+07
	 266	-3.2563700000e+07
	 273	-3.2624200000e+07
	 287	-3.2961800000e+07
	 293	-3.3281100000e+07
	 342	-3.3329000000e+07
	 348	-3.3477000000e+07
	 357	-3.3523500000e+07
	 365	-3.3533200000e+07
	 411	-3.3628400000e+07
	 418	-3.3637900000e+07
	 483	-3.3638300000e+07
	 490	-3.3638600000e+07
	 496	-3.3638700000e+07
	 497	-3.3639000000e+07
	 506	-3.3639100000e+07
	 590	-3.3640800000e+07
	 591	-3.3641200000e+07
	 612	-3.3642700000e+07
	 636	-3.3643100000e+07
	 637	-3.3643300000e+07
	 660	-3.3643400000e+07
	 754	-3.3643500000e+07
	 782	-3.3643600000e+07
	 812	-3.3643700000e+07
	1345	-3.3643700000e+07
