	   1	-2.4299200000e+07
	   2	-2.5385700000e+07
	   7	-2.7675700000e+07
	  11	-2.9041600000e+07
	  15	-2.9101100000e+07
	  19	-3.1837000000e+07
	  20	-3.1850100000e+07
	  21	-3.1949200000e+07
	  25	-3.1994700000e+07
	  29	-3.2740600000e+07
	  32	-3.2776000000e+07
	  33	-3.2805100000e+07
	  35	-3.2931300000e+07
	  95	-3.2932100000e+07
	 100	-3.2955400000e+07
	 101	-3.2963600000e+07
	 113	-3.3228000000e+07
	 127	-3.3372000000e+07
	 154	-3.3386500000e+07
	 158	-3.3428000000e+07
	 162	-3.3588000000e+07
	 163	-3.3589200000e+07
	 194	-3.3589400000e+07
	 200	-3.3591300000e+07
	 206	-3.3591900000e+07
	 207	-3.3593800000e+07
	 230	-3.3595300000e+07
	 254	-3.3596300000e+07
	 279	-3.3599000000e+07
	 294	-3.3599100000e+07
	 298	-3.3600700000e+07
	 311	-3.3600800000e+07
	 312	-3.3601600000e+07
	 337	-3.3601900000e+07
	 365	-3.3602300000e+07
	 366	-3.3602400000e+07
	1073	-3.3602400000e+07
