	   1	-7.2165800000e+06
	   2	-8.6421700000e+06
	   8	-2.1240500000e+07
	  14	-2.9794100000e+07
	  17	-3.0970400000e+07
	  43	-3.1707800000e+07
	  50	-3.2857300000e+07
	  61	-3.2955800000e+07
	  70	-3.3044100000e+07
	  91	-3.3188100000e+07
	 144	-3.3194000000e+07
	 150	-3.3333600000e+07
	 170	-3.3345300000e+07
	 177	-3.3408400000e+07
	 185	-3.3419400000e+07
	 193	-3.3421500000e+07
	 233	-3.3441800000e+07
	 237	-3.3464600000e+07
	 256	-3.3470300000e+07
	 272	-3.3475600000e+07
	 277	-3.3505500000e+07
	 283	-3.3543100000e+07
	 344	-3.3545000000e+07
	 347	-3.3551800000e+07
	 375	-3.3554300000e+07
	 381	-3.3555400000e+07
	 408	-3.3555700000e+07
	 424	-3.3555900000e+07
	 440	-3.3556300000e+07
	 441	-3.3557900000e+07
	 449	-3.3558000000e+07
	 458	-3.3558400000e+07
	 459	-3.3559800000e+07
	 479	-3.3560000000e+07
	 480	-3.3560800000e+07
	 481	-3.3563500000e+07
	 492	-3.3563800000e+07
	 512	-3.3564100000e+07
	 532	-3.3564700000e+07
	 541	-3.3580200000e+07
	 545	-3.3589700000e+07
	 568	-3.3596200000e+07
	 572	-3.3596700000e+07
	 582	-3.3596800000e+07
	 583	-3.3596900000e+07
	 588	-3.3597500000e+07
	 589	-3.3599400000e+07
	 636	-3.3600700000e+07
	 654	-3.3602600000e+07
	 688	-3.3603200000e+07
	 721	-3.3604400000e+07
	 722	-3.3604500000e+07
	 726	-3.3605300000e+07
	 762	-3.3605400000e+07
	 768	-3.3605700000e+07
	 773	-3.3605800000e+07
	 794	-3.3605900000e+07
	 799	-3.3606400000e+07
	 837	-3.3607300000e+07
	 894	-3.3607500000e+07
	1330	-3.3607500000e+07
