	   1	-13.0147550787
	   4	-13.1827358528
	   5	-13.6408325829
	   9	-14.1735776565
	  10	-14.9648444042
	  11	-15.1887001761
	  15	-15.2771984273
	  35	-15.2953252976
	  36	-15.3334435506
	  54	-15.9453127229
	  59	-16.1199932752
	  82	-16.2352655258
	 101	-16.4916898094
	 120	-16.5913596493
	 140	-16.6212593832
	 163	-16.6383460324
	 171	-16.7580969312
	 172	-16.7714159858
	 207	-16.8658069327
	 216	-16.8696726373
	 221	-16.8818016006
	 226	-16.8850616401
	 253	-16.9200772609
	 291	-16.9383255736
	 323	-16.9563895765
	 346	-16.9641539105
	 353	-16.9689800367
	 354	-16.9696215788
	 356	-16.9726225499
	 364	-16.9780386177
	 387	-16.9881680417
	 408	-17.0079283786
	 441	-17.0138057150
	 476	-17.0177528240
	 511	-17.0180591372
	 528	-17.0185279452
	 560	-17.0190323684
	 561	-17.0199618134
	 562	-17.0223501665
	 571	-17.0226216829
	 588	-17.0254858892
	 597	-17.0263852735
	 614	-17.0265468910
	 616	-17.0274007397
	 617	-17.0292578455
	 634	-17.0349811419
	 635	-17.0369001129
	 666	-17.0449946281
	 713	-17.0467954998
	 714	-17.0491601170
	 716	-17.0495906005
	 748	-17.0512353080
	 765	-17.0523303768
	 797	-17.0528269845
	 814	-17.0532609906
	 831	-17.0534775661
	 848	-17.0535789941
	 849	-17.0538470012
	 873	-17.0538875757
	 907	-17.0541245478
	 923	-17.0542261502
	 925	-17.0542329967
	 926	-17.0542533185
	 943	-17.0542547109
	 960	-17.0543554204
	 977	-17.0544325112
	 978	-17.0546554933
	1053	-17.0546828630
	1054	-17.0547472832
	1086	-17.0547680982
	1102	-17.0547828089
	1103	-17.0548269139
	1120	-17.0548438060
	1136	-17.0548632467
	1152	-17.0548660533
	1169	-17.0548733921
	1170	-17.0548879996
	1227	-17.0548887623
	1228	-17.0548913330
	1290	-17.0548921671
	1354	-17.0548922000
	1355	-17.0548922984
	1364	-17.0548923747
	1365	-17.0548925105
	1366	-17.0548926958
	1375	-17.0548927225
	1407	-17.0548927899
	1441	-17.0548928079
	1464	-17.0548928247
	1465	-17.0548928750
	1482	-17.0548929934
	1498	-17.0548930154
	1499	-17.0548930813
	1500	-17.0548930813
	   1	-13.0147550787
	   4	-13.1827358528
	   5	-13.6408325829
	   9	-14.1735776565
	  10	-14.9648444042
	  11	-15.1887001761
	  15	-15.2771984273
	  35	-15.2953252976
	  36	-15.3334435506
	  54	-15.9453127229
	  59	-16.1199932752
	  82	-16.2352655258
	 101	-16.4916898094
	 120	-16.5913596493
	 140	-16.6212593832
	 163	-16.6383460324
	 171	-16.7580969312
	 172	-16.7714159858
	 207	-16.8658069327
	 216	-16.8696726373
	 221	-16.8818016006
	 226	-16.8850616401
	 253	-16.9200772609
	 291	-16.9383255736
	 323	-16.9563895765
	 346	-16.9641539105
	 353	-16.9689800367
	 354	-16.9696215788
	 356	-16.9726225499
	 364	-16.9780386177
	 387	-16.9881680417
	 408	-17.0079283786
	 441	-17.0138057150
	 476	-17.0177528240
	 511	-17.0180591372
	 528	-17.0185279452
	 560	-17.0190323684
	 561	-17.0199618134
	 562	-17.0223501665
	 571	-17.0226216829
	 588	-17.0254858892
	 597	-17.0263852735
	 614	-17.0265468910
	 616	-17.0274007397
	 617	-17.0292578455
	 634	-17.0349811419
	 635	-17.0369001129
	 666	-17.0449946281
	 713	-17.0467954998
	 714	-17.0491601170
	 716	-17.0495906005
	 748	-17.0512353080
	 765	-17.0523303768
	 797	-17.0528269845
	 814	-17.0532609906
	 831	-17.0534775661
	 848	-17.0535789941
	 849	-17.0538470012
	 873	-17.0538875757
	 907	-17.0541245478
	 923	-17.0542261502
	 925	-17.0542329967
	 926	-17.0542533185
	 943	-17.0542547109
	 960	-17.0543554204
	 977	-17.0544325112
	 978	-17.0546554933
	1053	-17.0546828630
	1054	-17.0547472832
	1086	-17.0547680982
	1102	-17.0547828089
	1103	-17.0548269139
	1120	-17.0548438060
	1136	-17.0548632467
	1152	-17.0548660533
	1169	-17.0548733921
	1170	-17.0548879996
	1227	-17.0548887623
	1228	-17.0548913330
	1290	-17.0548921671
	1354	-17.0548922000
	1355	-17.0548922984
	1364	-17.0548923747
	1365	-17.0548925105
	1366	-17.0548926958
	1375	-17.0548927225
	1407	-17.0548927899
	1441	-17.0548928079
	1464	-17.0548928247
	1465	-17.0548928750
	1482	-17.0548929934
	1498	-17.0548930154
	1499	-17.0548930813
	1500	-17.0548930813
