   1	42895.0000000000
  11	39195.0000000000
  12	33195.0000000000
  13	33175.0000000000
  14	31175.0000000000
  15	25175.0000000000
  55	23175.0000000000
  64	21175.0000000000
  65	15175.0000000000
  69	13175.0000000000
  86	9215.0000000000
 129	8355.0000000000
 154	6055.0000000000
 200	6035.0000000000
 201	5975.0000000000
 202	5735.0000000000
 220	5715.0000000000
 221	5655.0000000000
 222	5415.0000000000
 256	5295.0000000000
 257	4935.0000000000
 291	4675.0000000000
 292	3895.0000000000
 311	3335.0000000000
 318	2975.0000000000
 349	2555.0000000000
 358	2195.0000000000
 378	2055.0000000000
 418	1989.0000000000
 426	1689.0000000000
 449	1369.0000000000
 470	1309.0000000000
 505	942.8000000000
 512	842.6000000000
 581	785.6000000000
 602	778.2000000000
 621	735.8000000000
 651	703.2700000000
 659	695.6700000000
 660	672.8700000000
 661	581.6700000000
 678	387.4700000000
 699	269.8700000000
 732	262.2700000000
 733	239.4700000000
 754	131.2700000000
 792	91.1300000000
 796	77.3600000000
 824	65.2000000000
 828	26.8000000000
 864	15.5400000000
 872	12.0500000000
 918	10.5100000000
 929	8.1700000000
1012	7.2600000000
1017	6.0200000000
1024	4.4500000000
1052	3.5900000000
1104	3.4500000000
1105	3.0100000000
1146	2.7900000000
1167	2.4700000000
1236	2.3500000000
1241	2.2600000000
