	   1	-1.9055100000e+07
	   6	-2.4677900000e+07
	  15	-2.5314900000e+07
	  16	-2.5948800000e+07
	  17	-2.6034400000e+07
	  18	-2.6128500000e+07
	  26	-2.6142700000e+07
	  33	-2.9282700000e+07
	  40	-3.0311200000e+07
	  51	-3.0918100000e+07
	  72	-3.2715400000e+07
	 105	-3.3073800000e+07
	 140	-3.3197000000e+07
	 148	-3.3206200000e+07
	 177	-3.3282300000e+07
	 202	-3.3346500000e+07
	 216	-3.3346600000e+07
	 217	-3.3346900000e+07
	 257	-3.3348600000e+07
	 278	-3.3350500000e+07
	 279	-3.3353800000e+07
	 286	-3.3354600000e+07
	 327	-3.3356400000e+07
	 328	-3.3358700000e+07
	 368	-3.3359600000e+07
	 385	-3.3359800000e+07
	 417	-3.3359900000e+07
	 418	-3.3360200000e+07
	 423	-3.3360500000e+07
	 443	-3.3360600000e+07
	 476	-3.3361000000e+07
	 654	-3.3361100000e+07
	1500	-3.3361100000e+07
