	   1	-10.1770771420
	   4	-10.2324942996
	   6	-10.4167458672
	  13	-10.5460319823
	  14	-10.5635602831
	  17	-11.2102497057
	  18	-13.9496122841
	  25	-14.3705360130
	  63	-14.3783074993
	  64	-14.3961738866
	  78	-14.7571761509
	  79	-15.6884442021
	  80	-15.9053921076
	  84	-15.9308027632
	 103	-16.1390577750
	 108	-16.3453849670
	 112	-16.5325232510
	 130	-16.5358002850
	 149	-16.5982615718
	 153	-16.7392036831
	 170	-16.9362485517
	 193	-16.9938661675
	 244	-17.0008445137
	 267	-17.0048282600
	 276	-17.0066630304
	 284	-17.0074831616
	 306	-17.0170615259
	 338	-17.0183330503
	 370	-17.0217051501
	 387	-17.0276254238
	 396	-17.0277615566
	 419	-17.0284363574
	 441	-17.0347192234
	 473	-17.0350187865
	 490	-17.0351428770
	 507	-17.0359852157
	 508	-17.0379480224
	 528	-17.0384742740
	 535	-17.0387204647
	 588	-17.0388046299
	 611	-17.0388860460
	 634	-17.0388959424
	 635	-17.0389256270
	 672	-17.0389422500
	 688	-17.0389428562
	 697	-17.0389441251
	 729	-17.0389462471
	 768	-17.0389503160
	 769	-17.0389662513
	 790	-17.0389748091
	 873	-17.0389749908
	 874	-17.0389755357
	 906	-17.0389755573
	 915	-17.0389755637
	 939	-17.0389757646
	 956	-17.0389757975
	 958	-17.0389759171
	 959	-17.0389762757
	 976	-17.0389778196
	 978	-17.0389778819
	 979	-17.0389780688
	1011	-17.0389801156
	1028	-17.0389804493
	1045	-17.0389816632
	1046	-17.0389820000
	1068	-17.0389840783
	1100	-17.0389841158
	1117	-17.0389843188
	1118	-17.0389849275
	1119	-17.0389873624
	1120	-17.0389950402
	1121	-17.0390251398
	1132	-17.0390281338
	1139	-17.0390291363
	1156	-17.0390320432
	1158	-17.0390612270
	1190	-17.0391099354
	1191	-17.0391724528
	1213	-17.0391818234
	1251	-17.0391843135
	1252	-17.0391917740
	1253	-17.0392214683
	1254	-17.0393378849
	1255	-17.0397657800
	1256	-17.0408730272
	1286	-17.0414101319
	1302	-17.0418441179
	1351	-17.0418564512
	1352	-17.0418935205
	1353	-17.0420508139
	1354	-17.0426805888
	1360	-17.0428094647
	1367	-17.0431059534
	1398	-17.0433302668
	1400	-17.0433565726
	1401	-17.0434302056
	1418	-17.0434312797
	1450	-17.0437547556
	1452	-17.0439706741
	1454	-17.0440628463
	1463	-17.0440809698
	1500	-17.0440809698
	   1	-10.1770771420
	   4	-10.2324942996
	   6	-10.4167458672
	  13	-10.5460319823
	  14	-10.5635602831
	  17	-11.2102497057
	  18	-13.9496122841
	  25	-14.3705360130
	  63	-14.3783074993
	  64	-14.3961738866
	  78	-14.7571761509
	  79	-15.6884442021
	  80	-15.9053921076
	  84	-15.9308027632
	 103	-16.1390577750
	 108	-16.3453849670
	 112	-16.5325232510
	 130	-16.5358002850
	 149	-16.5982615718
	 153	-16.7392036831
	 170	-16.9362485517
	 193	-16.9938661675
	 244	-17.0008445137
	 267	-17.0048282600
	 276	-17.0066630304
	 284	-17.0074831616
	 306	-17.0170615259
	 338	-17.0183330503
	 370	-17.0217051501
	 387	-17.0276254238
	 396	-17.0277615566
	 419	-17.0284363574
	 441	-17.0347192234
	 473	-17.0350187865
	 490	-17.0351428770
	 507	-17.0359852157
	 508	-17.0379480224
	 528	-17.0384742740
	 535	-17.0387204647
	 588	-17.0388046299
	 611	-17.0388860460
	 634	-17.0388959424
	 635	-17.0389256270
	 672	-17.0389422500
	 688	-17.0389428562
	 697	-17.0389441251
	 729	-17.0389462471
	 768	-17.0389503160
	 769	-17.0389662513
	 790	-17.0389748091
	 873	-17.0389749908
	 874	-17.0389755357
	 906	-17.0389755573
	 915	-17.0389755637
	 939	-17.0389757646
	 956	-17.0389757975
	 958	-17.0389759171
	 959	-17.0389762757
	 976	-17.0389778196
	 978	-17.0389778819
	 979	-17.0389780688
	1011	-17.0389801156
	1028	-17.0389804493
	1045	-17.0389816632
	1046	-17.0389820000
	1068	-17.0389840783
	1100	-17.0389841158
	1117	-17.0389843188
	1118	-17.0389849275
	1119	-17.0389873624
	1120	-17.0389950402
	1121	-17.0390251398
	1132	-17.0390281338
	1139	-17.0390291363
	1156	-17.0390320432
	1158	-17.0390612270
	1190	-17.0391099354
	1191	-17.0391724528
	1213	-17.0391818234
	1251	-17.0391843135
	1252	-17.0391917740
	1253	-17.0392214683
	1254	-17.0393378849
	1255	-17.0397657800
	1256	-17.0408730272
	1286	-17.0414101319
	1302	-17.0418441179
	1351	-17.0418564512
	1352	-17.0418935205
	1353	-17.0420508139
	1354	-17.0426805888
	1360	-17.0428094647
	1367	-17.0431059534
	1398	-17.0433302668
	1400	-17.0433565726
	1401	-17.0434302056
	1418	-17.0434312797
	1450	-17.0437547556
	1452	-17.0439706741
	1454	-17.0440628463
	1463	-17.0440809698
	1500	-17.0440809698
